Date,Adj Close,Close,High,Low,Open,Volume
2025-05-06,33.83000183105469,33.83000183105469,34.43000030517578,33.459999084472656,34.02000045776367,1707600.0
2025-05-07,34.970001220703125,34.970001220703125,35.560001373291016,33.37799835205078,34.0,3640000.0
2025-05-08,36.65999984741211,36.65999984741211,37.7599983215332,33.130001068115234,34.970001220703125,4969000.0
2025-05-09,37.7400016784668,37.7400016784668,38.790000915527344,37.27999877929688,37.959999084472656,2039200.0
2025-05-12,41.27000045776367,41.27000045776367,42.2400016784668,40.0,41.13999938964844,5374400.0
2025-05-13,42.0,42.0,43.79999923706055,41.29999923706055,41.84999847412109,2186700.0
2025-05-14,41.93000030517578,41.93000030517578,43.43000030517578,41.0099983215332,42.0,1828400.0
2025-05-15,40.540000915527344,40.540000915527344,41.86299896240234,39.75,41.16999816894531,1930800.0
2025-05-16,40.43999862670898,40.43999862670898,41.0,39.92499923706055,40.52000045776367,2132500.0
2025-05-19,38.77999877929688,38.77999877929688,39.5,38.52999877929688,39.33000183105469,1765400.0
2025-05-20,40.18000030517578,40.18000030517578,41.11100006103516,38.45000076293945,38.77999877929688,1756400.0
2025-05-21,38.59999847412109,38.59999847412109,40.47999954223633,38.34999847412109,40.040000915527344,1816200.0
2025-05-22,37.84000015258789,37.84000015258789,39.28400039672852,37.77000045776367,38.400001525878906,1764900.0
2025-05-23,37.27999877929688,37.27999877929688,37.56700134277344,35.790000915527344,36.25,1232900.0
2025-05-27,38.18000030517578,38.18000030517578,38.619998931884766,37.5,37.94499969482422,1411000.0
2025-05-28,38.58000183105469,38.58000183105469,38.90999984741211,37.79999923706055,38.400001525878906,1055800.0
2025-05-29,38.59999847412109,38.59999847412109,39.22499847412109,37.685001373291016,39.040000915527344,1501900.0
2025-05-30,37.68999862670898,37.68999862670898,38.45000076293945,36.68000030517578,38.18999862670898,5499600.0
2025-06-02,37.33000183105469,37.33000183105469,37.880001068115234,36.20700073242188,37.540000915527344,1621000.0
2025-06-03,38.63999938964844,38.63999938964844,39.2400016784668,36.869998931884766,37.45000076293945,1294000.0
2025-06-04,39.81999969482422,39.81999969482422,40.27000045776367,38.34999847412109,38.63999938964844,1860500.0
2025-06-05,39.119998931884766,39.119998931884766,40.45000076293945,37.33000183105469,39.375,5456000.0
2025-06-06,39.150001525878906,39.150001525878906,40.15499877929688,38.52999877929688,39.72999954223633,10955500.0
2025-06-09,41.81999969482422,41.81999969482422,42.23500061035156,39.54999923706055,40.27000045776367,10990300.0
2025-06-10,41.59000015258789,41.59000015258789,42.65999984741211,40.75,41.790000915527344,4056300.0
2025-06-11,40.22999954223633,40.22999954223633,43.22999954223633,39.88999938964844,42.380001068115234,3891800.0
2025-06-12,41.29999923706055,41.29999923706055,41.83000183105469,39.43999862670898,39.66999816894531,2052000.0
2025-06-13,42.5,42.5,42.83000183105469,40.77999877929688,41.0,2755900.0
2025-06-16,44.209999084472656,44.209999084472656,44.84999847412109,42.560001373291016,43.369998931884766,2901800.0
2025-06-17,44.09000015258789,44.09000015258789,44.55899810791016,43.53499984741211,44.22999954223633,2914900.0
2025-06-18,46.619998931884766,46.619998931884766,47.43000030517578,44.86000061035156,45.0,3351400.0
2025-06-20,46.58000183105469,46.58000183105469,48.209999084472656,44.7599983215332,46.97999954223633,4762700.0
2025-06-23,46.95000076293945,46.95000076293945,48.25,45.80400085449219,46.36000061035156,1791600.0
2025-06-24,47.34000015258789,47.34000015258789,48.75,46.709999084472656,47.18000030517578,1740600.0
2025-06-25,47.25,47.25,48.15999984741211,47.04999923706055,47.34000015258789,2357900.0
2025-06-26,47.43999862670898,47.43999862670898,49.81999969482422,47.06999969482422,49.595001220703125,3449600.0
2025-06-27,47.150001525878906,47.150001525878906,47.7400016784668,46.18999862670898,47.22999954223633,3624000.0
2025-06-30,45.34999847412109,45.34999847412109,47.34000015258789,45.33000183105469,47.22999954223633,3034600.0
2025-07-01,44.959999084472656,44.959999084472656,45.915000915527344,44.29999923706055,45.70000076293945,2893400.0
2025-07-02,46.209999084472656,46.209999084472656,46.2400016784668,44.16999816894531,44.52000045776367,3509400.0
2025-07-03,46.40999984741211,46.40999984741211,47.31999969482422,45.88999938964844,46.095001220703125,1441600.0
2025-07-07,45.220001220703125,45.220001220703125,47.23500061035156,45.09000015258789,47.13999938964844,2446100.0
2025-07-08,46.16999816894531,46.16999816894531,47.25,45.61000061035156,46.119998931884766,2347200.0
2025-07-09,46.20000076293945,46.20000076293945,47.09000015258789,45.98500061035156,46.119998931884766,1575100.0
2025-07-10,46.95000076293945,46.95000076293945,47.75,46.619998931884766,47.369998931884766,1734300.0
2025-07-11,46.09000015258789,46.09000015258789,47.415000915527344,45.82500076293945,46.290000915527344,1242000.0
2025-07-14,42.47999954223633,42.47999954223633,44.84999847412109,41.459999084472656,44.630001068115234,5486900.0
2025-07-15,42.720001220703125,42.720001220703125,43.45000076293945,42.51499938964844,42.79999923706055,2398200.0
2025-07-16,41.36000061035156,41.36000061035156,42.959999084472656,40.29999923706055,42.7599983215332,2338400.0
2025-07-17,41.52000045776367,41.52000045776367,42.2599983215332,41.040000915527344,41.400001525878906,2290100.0
2025-07-18,42.18999862670898,42.18999862670898,42.28499984741211,40.84000015258789,41.540000915527344,1678600.0
2025-07-21,41.61000061035156,41.61000061035156,42.27999877929688,40.54999923706055,41.72800064086914,2174200.0
2025-07-22,41.36000061035156,41.36000061035156,41.97999954223633,40.88999938964844,41.5099983215332,1846700.0
2025-07-23,43.0,43.0,43.650001525878906,41.060001373291016,41.060001373291016,2220800.0
2025-07-24,42.060001373291016,42.060001373291016,43.5,42.02999877929688,43.08000183105469,1347100.0
2025-07-25,42.47999954223633,42.47999954223633,42.60499954223633,41.5,42.47999954223633,869200.0
2025-07-28,41.88999938964844,41.88999938964844,43.2400016784668,41.56999969482422,43.08000183105469,851300.0
2025-07-29,42.93000030517578,42.93000030517578,43.18999862670898,41.67699813842773,42.2599983215332,1202600.0
2025-07-30,43.38999938964844,43.38999938964844,43.470001220703125,42.06999969482422,42.06999969482422,1334800.0
2025-07-31,42.91999816894531,42.91999816894531,44.619998931884766,42.24300003051758,43.72999954223633,1849200.0
2025-08-01,41.33000183105469,41.33000183105469,42.22499847412109,40.09999847412109,42.18000030517578,1661800.0
2025-08-04,42.5099983215332,42.5099983215332,42.540000915527344,41.59999847412109,42.11000061035156,1540000.0
2025-08-05,41.93000030517578,41.93000030517578,43.39500045776367,41.369998931884766,42.52999877929688,1422900.0
2025-08-06,42.09999847412109,42.09999847412109,43.0,41.6150016784668,42.720001220703125,1553800.0
2025-08-07,40.68999862670898,40.68999862670898,42.34999847412109,40.52999877929688,42.0,2207200.0
2025-08-08,44.34000015258789,44.34000015258789,44.84999847412109,41.0,41.40999984741211,3516500.0
2025-08-11,43.369998931884766,43.369998931884766,46.34999847412109,43.16999816894531,45.70000076293945,3095000.0
2025-08-12,46.83000183105469,46.83000183105469,47.86000061035156,45.0,45.209999084472656,3204500.0
2025-08-13,47.0099983215332,47.0099983215332,48.459999084472656,46.79999923706055,47.02000045776367,2348500.0
2025-08-14,46.68000030517578,46.68000030517578,47.26399993896485,46.08000183105469,46.43000030517578,3549300.0
2025-08-15,44.540000915527344,44.540000915527344,46.130001068115234,42.81999969482422,43.060001373291016,7519200.0
2025-08-18,45.52000045776367,45.52000045776367,45.869998931884766,44.25,44.25,2541700.0
2025-08-19,44.58000183105469,44.58000183105469,46.5,44.2599983215332,46.22999954223633,2372900.0
2025-08-20,44.400001525878906,44.400001525878906,45.0,43.20199966430664,44.86000061035156,1526800.0
2025-08-21,45.5,45.5,45.59999847412109,43.560001373291016,43.869998931884766,1802300.0
2025-08-22,46.369998931884766,46.369998931884766,47.18999862670898,45.630001068115234,46.11000061035156,2208300.0
2025-08-25,46.77999877929688,46.77999877929688,46.880001068115234,46.0099983215332,46.36000061035156,1318100.0
2025-08-26,47.34999847412109,47.34999847412109,48.209999084472656,46.75,46.75,2577800.0
2025-08-27,48.43999862670898,48.43999862670898,49.08000183105469,47.400001525878906,47.400001525878906,2145100.0
2025-08-28,50.869998931884766,50.869998931884766,51.22999954223633,48.560001373291016,48.560001373291016,2919400.0
2025-08-29,52.470001220703125,52.470001220703125,52.93999862670898,50.81999969482422,51.150001525878906,4228000.0
2025-09-02,51.06999969482422,51.06999969482422,51.70000076293945,50.06999969482422,51.0099983215332,2023400.0
2025-09-03,53.0099983215332,53.0099983215332,53.22499847412109,50.650001525878906,51.91999816894531,1689700.0
2025-09-04,62.5,62.5,62.650001525878906,55.54999923706055,55.66999816894531,10189000.0
2025-09-05,68.55000305175781,68.55000305175781,68.66999816894531,63.7400016784668,65.5199966430664,9050000.0
2025-09-08,70.49500274658203,70.49500274658203,71.0,67.86000061035156,68.6500015258789,5869100.0
2025-09-09,70.51000213623047,70.51000213623047,71.4000015258789,69.56999969482422,70.26000213623047,3364300.0
2025-09-10,73.91999816894531,73.91999816894531,74.48999786376953,72.02999877929688,72.41999816894531,4053000.0
2025-09-11,84.30000305175781,84.30000305175781,85.88999938964844,81.37999725341797,82.30000305175781,10167400.0
2025-09-12,86.12999725341797,86.12999725341797,86.95999908447266,82.27999877929688,85.30999755859375,5641700.0
2025-09-15,90.08999633789062,90.08999633789062,92.05500030517578,85.12000274658203,85.30000305175781,8981300.0
2025-09-16,91.5500030517578,91.5500030517578,93.12999725341795,89.55999755859375,90.30999755859376,6292100.0
2025-09-17,93.97000122070312,93.97000122070312,94.80999755859376,90.22000122070312,90.7750015258789,7031000.0
2025-09-18,98.87000274658205,98.87000274658205,102.93000030517578,96.85800170898438,97.3000030517578,9441900.0
2025-09-19,102.20999908447266,102.20999908447266,102.98999786376952,96.70999908447266,98.0,6459900.0
2025-09-22,102.91999816894533,102.91999816894533,108.8000030517578,101.58999633789062,105.76000213623048,7692200.0
2025-09-23,106.4000015258789,106.4000015258789,110.20999908447266,104.6999969482422,105.0,7835000.0
2025-09-24,99.83000183105467,99.83000183105467,107.72000122070312,96.63099670410156,103.55500030517578,12409300.0
2025-09-25,94.29000091552734,94.29000091552734,100.4499969482422,93.53500366210938,96.26499938964844,10569300.0
2025-09-26,97.12000274658205,97.12000274658205,99.64600372314452,94.38999938964844,96.0,6418000.0
2025-09-29,113.5,113.5,114.0,103.3479995727539,104.25,12435400.0
2025-09-30,112.1999969482422,112.1999969482422,120.73999786376952,112.11000061035156,114.0999984741211,11414800.0
2025-10-01,121.12000274658205,121.12000274658205,123.8499984741211,112.0,113.05999755859376,12237400.0
2025-10-02,124.13999938964844,124.13999938964844,132.2899932861328,123.26000213623048,128.69000244140625,9453400.0
2025-10-03,128.41000366210938,128.41000366210938,137.0500030517578,126.6999969482422,128.2899932861328,10193700.0
2025-10-06,121.16999816894533,121.16999816894533,134.7899932861328,119.29000091552734,133.60000610351562,9963900.0
2025-10-07,120.9499969482422,120.9499969482422,125.1999969482422,115.68000030517578,125.1999969482422,6594600.0
2025-10-08,131.8800048828125,131.8800048828125,132.27999877929688,120.1999969482422,121.5,7173400.0
2025-10-09,129.67999267578125,129.67999267578125,131.60499572753906,126.12000274658205,127.0,3561500.0
2025-10-10,116.91000366210938,116.91000366210938,132.0,116.16999816894533,131.4600067138672,7860200.0
2025-10-13,134.61000061035156,134.61000061035156,135.91000366210938,124.0479965209961,129.74000549316406,8297300.0
2025-10-14,127.29000091552734,127.29000091552734,130.47999572753906,120.95999908447266,123.58999633789062,7078600.0
2025-10-15,144.3000030517578,144.3000030517578,144.5500030517578,130.5,134.75,8971100.0
2025-10-16,144.27000427246094,144.27000427246094,149.08999633789062,141.6999969482422,146.0,6289600.0
2025-10-17,140.16000366210938,140.16000366210938,150.82000732421875,136.2899932861328,139.22000122070312,8279800.0
2025-10-20,148.0399932861328,148.0399932861328,152.6300048828125,145.5,145.97999572753906,6626100.0
2025-10-21,149.2899932861328,149.2899932861328,150.16000366210938,142.75999450683594,145.8000030517578,4177900.0
2025-10-22,146.9499969482422,146.9499969482422,157.39999389648438,144.82000732421875,149.10000610351562,7516800.0
2025-10-23,167.0500030517578,167.0500030517578,167.9499969482422,146.0,146.9949951171875,9011400.0
2025-10-24,186.16000366210932,186.16000366210932,187.3600006103516,173.5,174.39999389648438,10653100.0
2025-10-27,176.49000549316406,176.49000549316406,191.8500061035156,173.72000122070312,191.5,11235500.0
2025-10-28,175.52999877929688,175.52999877929688,178.82000732421875,164.55999755859375,175.49000549316406,9140800.0
2025-10-29,204.3600006103516,204.3600006103516,205.63999938964844,181.509994506836,186.6699981689453,9365000.0
2025-10-30,195.82000732421875,195.82000732421875,204.9199981689453,191.08999633789065,192.0200042724609,7341500.0
2025-10-31,199.3300018310547,199.3300018310547,209.7700042724609,189.5800018310547,203.5,6920700.0
2025-11-03,207.009994506836,207.009994506836,213.3999938964844,189.1000061035156,210.8500061035156,10626000.0
2025-11-04,194.57000732421875,194.57000732421875,202.97999572753903,185.0,188.134994506836,9800800.0
2025-11-05,216.5,216.5,218.94000244140625,201.8699951171875,201.8800048828125,10336300.0
2025-11-06,207.69000244140625,207.69000244140625,226.5,205.17999267578125,212.0,10402700.0
2025-11-07,239.47999572753903,239.47999572753903,240.0,203.3999938964844,208.4199981689453,20552100.0
2025-11-10,267.95001220703125,267.95001220703125,270.9100036621094,247.0,247.0,15276400.0
2025-11-11,271.5799865722656,271.5799865722656,275.8699951171875,255.8699951171875,262.2900085449219,12180900.0
2025-11-12,283.1000061035156,283.1000061035156,284.760009765625,267.04998779296875,271.5799865722656,13730300.0
2025-11-13,243.57000732421875,243.57000732421875,271.8399963378906,234.1300048828125,268.0,23274900.0
2025-11-14,254.16000366210932,254.16000366210932,270.489013671875,235.0500030517578,236.0,19464400.0
2025-11-17,265.8800048828125,265.8800048828125,282.79998779296875,253.0,253.3999938964844,14211500.0
2025-11-18,244.92999267578125,244.92999267578125,260.6319885253906,229.1100006103516,257.1499938964844,16433900.0
2025-11-19,245.9600067138672,245.9600067138672,256.9800109863281,233.78500366210932,251.1100006103516,12005800.0
2025-11-20,195.9600067138672,195.9600067138672,254.6000061035156,192.6199951171875,252.1699981689453,26590900.0
2025-11-21,200.2700042724609,200.2700042724609,205.5,183.0,205.3699951171875,20061000.0
2025-11-24,226.9600067138672,226.9600067138672,228.17999267578125,205.1300048828125,206.0500030517578,13798900.0
2025-11-25,220.5,220.5,229.06900024414065,209.0,228.3999938964844,14680600.0
2025-11-26,215.0399932861328,215.0399932861328,228.0,205.3999938964844,226.0,43000900.0
2025-11-28,223.27999877929688,223.27999877929688,237.7700042724609,211.72999572753903,225.25,13367500.0
2025-12-01,210.1699981689453,210.1699981689453,215.3000030517578,205.2400054931641,211.83999633789065,10280900.0
2025-12-02,205.3500061035156,205.3500061035156,217.0,192.8000030517578,211.75,11095800.0
2025-12-03,194.3800048828125,194.3800048828125,199.17999267578125,187.6999969482422,196.69500732421875,9868200.0
2025-12-04,213.3099975585937,213.3099975585937,214.9900054931641,189.67999267578125,192.3249969482422,12166500.0
2025-12-05,228.47000122070312,228.47000122070312,229.4499969482422,211.25,212.3999938964844,8451300.0
2025-12-08,225.47000122070312,225.47000122070312,238.8600006103516,215.6000061035156,235.66000366210932,8710000.0
2025-12-09,219.4600067138672,219.4600067138672,224.3300018310547,213.5,222.2700042724609,6299000.0
2025-12-10,232.8600006103516,232.8600006103516,234.1699981689453,215.1999969482422,218.0,6090400.0
2025-12-11,241.6100006103516,241.6100006103516,244.19000244140625,217.6699981689453,230.0,7622500.0
2025-12-12,206.17999267578125,206.17999267578125,236.0,204.8000030517578,232.1100006103516,12083200.0
2025-12-15,201.8699951171875,201.8699951171875,217.0,200.3419952392578,214.44500732421875,6265000.0
2025-12-16,209.3099975585937,209.3099975585937,210.5,199.5,201.1300048828125,6638400.0
2025-12-17,206.8300018310547,206.8300018310547,221.9900054931641,205.5200042724609,215.9900054931641,8232300.0
2025-12-18,219.4600067138672,219.4600067138672,231.0,214.0,222.7350006103516,9924100.0
2025-12-19,237.6100006103516,237.6100006103516,243.7100067138672,221.0,222.2899932861328,10925000.0
2025-12-22,241.0500030517578,241.0500030517578,252.0,226.6000061035156,249.6450042724609,8663400.0
2025-12-23,244.8999938964844,244.8999938964844,245.5,234.0,238.4199981689453,5305700.0
2025-12-24,250.0800018310547,250.0800018310547,261.3699951171875,244.5,244.8999938964844,5642600.0
2025-12-26,250.0500030517578,250.0500030517578,261.5,245.1000061035156,259.5950012207031,5553700.0
2025-12-29,244.25,244.25,250.0,236.009994506836,241.55499267578125,5706200.0
2025-12-30,240.22000122070312,240.22000122070312,247.47999572753903,236.5200042724609,245.8699951171875,6617000.0
2025-12-31,237.3800048828125,237.3800048828125,241.8999938964844,235.2400054931641,241.4149932861328,4180400.0
2026-01-02,275.239990234375,275.239990234375,275.79998779296875,244.0,244.3500061035156,11104300.0
2026-01-05,274.0799865722656,274.0799865722656,285.0,266.3299865722656,284.2200012207031,9812600.0
2026-01-06,349.6300048828125,349.6300048828125,352.0,288.5,288.7449951171875,24249700.0
2026-01-07,353.5599975585937,353.5599975585937,354.9349975585937,331.2300109863281,340.8800048828125,14886100.0
2026-01-08,334.5400085449219,334.5400085449219,360.9750061035156,310.7799987792969,360.7300109863281,21404400.0
2026-01-09,377.4100036621094,377.4100036621094,384.0,334.5400085449219,341.6000061035156,19353200.0
2026-01-12,389.2699890136719,389.2699890136719,395.1600036621094,373.9700012207031,373.9700012207031,14603900.0
2026-01-13,389.80999755859375,389.80999755859375,398.0,379.4100036621094,393.2000122070313,10818600.0
2026-01-14,387.80999755859375,387.80999755859375,401.2000122070313,377.0,390.0,10862500.0
2026-01-15,409.239990234375,409.239990234375,423.3500061035156,398.614990234375,398.8299865722656,14146600.0
2026-01-16,413.6199951171875,413.6199951171875,432.0199890136719,399.7000122070313,425.5899963378906,15703000.0
2026-01-20,453.1199951171875,453.1199951171875,457.3699951171875,412.1650085449219,412.1650085449219,17872400.0
2026-01-21,501.2900085449219,501.2900085449219,501.9500122070313,448.5299987792969,463.0499877929688,21365000.0
2026-01-22,503.4400024414063,503.4400024414063,509.4989929199219,467.55999755859375,501.2900085449219,20607500.0
2026-01-23,473.8299865722656,473.8299865722656,506.2999877929688,463.010009765625,503.4400024414063,21061100.0
2026-01-26,470.7999877929688,470.7999877929688,494.7000122070313,454.3299865722656,476.4849853515625,13435200.0
2026-01-27,481.4299926757813,481.4299926757813,503.0,471.1499938964844,481.0050048828125,14015600.0
2026-01-28,527.6300048828125,527.6300048828125,531.4630126953125,499.1499938964844,500.1000061035156,16486300.0
2026-01-29,539.2999877929688,539.2999877929688,546.75,507.239990234375,535.8499755859375,23010300.0
2026-01-30,576.25,576.25,676.6900024414062,533.0,651.22998046875,40932100.0
2026-02-02,665.239990234375,665.239990234375,674.0,584.0999755859375,588.8099975585938,28765800.0
2026-02-03,695.510009765625,695.510009765625,725.0,646.2000122070312,694.0599975585938,31213200.0
2026-02-04,584.5499877929688,584.5499877929688,662.7899780273438,582.0,654.0,29007600.0
2026-02-05,576.2000122070312,576.2000122070312,619.4099731445312,562.0999755859375,563.75,27725500.0
2026-02-06,597.9500122070312,597.9500122070312,615.3599853515625,575.5,614.5,21327300.0
2026-02-09,583.4000244140625,583.4000244140625,603.97998046875,551.510009765625,592.1649780273438,15290700.0
2026-02-10,541.6400146484375,541.6400146484375,582.280029296875,540.1400146484375,573.8800048828125,15904000.0
2026-02-11,599.3400268554688,599.3400268554688,612.7999877929688,575.0,578.5,20472700.0
2026-02-12,630.2899780273438,630.2899780273438,668.0,615.6199951171875,640.5499877929688,23321100.0
2026-02-13,626.5599975585938,626.5599975585938,661.5,586.3699951171875,610.5250244140625,23640400.0
2026-02-17,590.5900268554688,590.5900268554688,628.6500244140625,588.9450073242188,612.0,19143200.0
2026-02-18,600.4000244140625,600.4000244140625,616.97998046875,574.5,582.489990234375,25097600.0
2026-02-19,621.0900268554688,621.0900268554688,634.47998046875,590.0999755859375,597.3300170898438,19601600.0
2026-02-20,649.969970703125,649.969970703125,650.2899780273438,615.6500244140625,616.0,17001000.0
2026-02-23,666.489990234375,666.489990234375,691.5399780273438,644.3800048828125,659.5900268554688,18569400.0
2026-02-24,638.52001953125,638.52001953125,684.0900268554688,612.9199829101562,682.5,30408300.0
2026-02-25,632.3800048828125,632.3800048828125,661.2000122070312,624.4299926757812,644.2999877929688,18561500.0
2026-02-26,651.9000244140625,651.9000244140625,659.8599853515625,607.0,645.739990234375,23672700.0
2026-02-27,635.3599853515625,635.3599853515625,661.2000122070312,621.27001953125,627.0800170898438,18208200.0
2026-03-02,619.0800170898438,619.0800170898438,648.7999877929688,597.5999755859375,618.64501953125,17519900.0
2026-03-03,565.4099731445312,565.4099731445312,593.1599731445312,557.0900268554688,581.6400146484375,20533500.0
2026-03-04,599.0599975585938,599.0599975585938,607.47998046875,576.2999877929688,586.8400268554688,15614300.0
2026-03-05,565.5900268554688,565.5900268554688,603.530029296875,559.0999755859375,594.385009765625,15433600.0
2026-03-06,527.3300170898438,527.3300170898438,570.9000244140625,526.6300048828125,548.25,16108900.0
2026-03-09,588.72998046875,588.72998046875,589.510009765625,517.0,517.0,21205500.0
2026-03-10,618.8900146484375,618.8900146484375,636.5800170898438,595.5599975585938,599.22998046875,18133200.0
2026-03-11,655.4299926757812,655.4299926757812,655.6799926757812,618.7999877929688,625.9500122070312,15815800.0
2026-03-12,618.8200073242188,618.8200073242188,651.989990234375,612.2100219726562,647.0,17284100.0
2026-03-13,661.6199951171875,661.6199951171875,671.6699829101562,623.0599975585938,630.75,18806900.0
2026-03-16,703.6300048828125,703.6300048828125,720.0,687.4299926757812,687.52001953125,19406300.0
2026-03-17,720.1699829101562,720.1699829101562,721.3699951171875,695.1199951171875,716.0,14782100.0
2026-03-18,753.6900024414062,753.6900024414062,761.52001953125,715.5,730.0150146484375,20663100.0
2026-03-19,772.0900268554688,772.0900268554688,776.0,692.0,707.1500244140625,21266400.0
2026-03-20,709.7100219726562,709.7100219726562,777.5999755859375,698.3499755859375,772.7000122070312,23508600.0
